POINT (-98.343111 29.569683)	48	029		1102314542675		C3061
POINT (-98.34463 29.568165)	48	029		1102314544180		C3061
POINT (-98.348946 29.535057)	48	029		1102315152104		C3061
POINT (-98.346694 29.541885)	48	029		1102390131575		C3061
POINT (-98.34952 29.531571)	48	029		1102390132087		C3061
POINT (-98.341419 29.531242)	48	029		1102390132194		C3061
POINT (-98.340932 29.530456)	48	029		1102390132236		C3061
POINT (-98.350244 29.530593)	48	029		1102390132337		C3061
POINT (-98.336926 29.537296)	48	029		1102390132442		C3061
POINT (-98.336485 29.536625)	48	029		1102390132451		C3061
POINT (-98.332841 29.540891)	48	029		1102390132455		C3061
POINT (-98.334343 29.542933)	48	029		1102390132463		C3061
POINT (-98.337557 29.560587)	48	029		1102390132937		C3061
POINT (-98.335903 29.560807)	48	029		1102390132959		C3061
POINT (-98.692029 29.429839)	48	029		110510284357		C3061
POINT (-98.692258 29.426611)	48	029		110510284377		C3061
POINT (-98.693231 29.426599)	48	029		110510284387		C3061
POINT (-98.695762 29.395667)	48	029		110510284442		C3061
POINT (-98.672244 29.420089)	48	029		110510292986		C3061
POINT (-98.454171 29.175083)	48	029		110510297443		C3061
POINT (-98.758143 29.615072)	48	029		110510356594		C3061
POINT (-98.706531 29.241175)	48	029		110510357350		C3061
POINT (-98.701761 29.244768)	48	029		110510357384		C3061
POINT (-98.681075 29.523168)	48	029		110510358293		C3061
POINT (-98.661183 29.410453)	48	029		110510359797		C3061
POINT (-98.660864 29.41122)	48	029		110510360870		C3061
POINT (-98.67203 29.426739)	48	029		110510380222		C3061
POINT (-98.623911 29.269405)	48	029		110510487664		C3062
POINT (-98.704577 29.567126)	48	029		110510543972		C3061
POINT (-98.678954 29.431426)	48	029		110510544580		C3061
POINT (-98.649318 29.38699)	48	029		110510546204		C3061
POINT (-98.676655 29.56376)	48	029		110510547615		C3061
POINT (-98.643398 29.724503)	48	029		110510550093		C3061
POINT (-98.640226 29.386554)	48	029		110510553409		C3061
POINT (-98.698125 29.40757)	48	029		110510553650		C3061
POINT (-98.700273 29.397851)	48	029		110510554899		C3061
POINT (-98.683208 29.404127)	48	029		110510554984		C3061
POINT (-98.647722 29.7301)	48	029		110510556840		C3061
POINT (-98.668373 29.413511)	48	029		110510558357		C3061
POINT (-98.673605 29.555179)	48	029		110510559949		C3061
POINT (-98.640703 29.528965)	48	029		110510583808		C3061
POINT (-98.663285 29.576162)	48	029		110510587744		C3061
POINT (-98.683031 29.712536)	48	029		110510589221		C3061
POINT (-98.658231 29.698727)	48	029		110510589254		C3061
POINT (-98.66862 29.543984)	48	029		110510589281		C3061
POINT (-98.663821 29.526167)	48	029		110510589624		C3061
POINT (-98.663383 29.528316)	48	029		110510589629		C3061
POINT (-98.656657 29.52756)	48	029		110510606084		C3061
POINT (-98.662166 29.531161)	48	029		110510606114		C3061
POINT (-98.664656 29.530106)	48	029		110510606124		C3061
POINT (-98.661638 29.538097)	48	029		110510606248		C3061
POINT (-98.65816 29.534951)	48	029		110510606267		C3061
POINT (-98.62985 29.431846)	48	029		110510607740		C3061
POINT (-98.677841 29.537852)	48	029		110510609016		C3061
POINT (-98.639149 29.423138)	48	029		110510609355		C3061
POINT (-98.624502 29.421637)	48	029		110510611202		C3061
POINT (-98.670591 29.571839)	48	029		110510611552		C3061
POINT (-98.758645 29.440713)	48	029		110510705131		C3061
POINT (-98.699255 29.513253)	48	029		110510706673		C3061
POINT (-98.668031 29.692185)	48	029		110510708515		C3061
POINT (-98.653534 29.683306)	48	029		110510708607		C3061
POINT (-98.649444 29.681987)	48	029		110510708638		C3061
POINT (-98.565515 29.208784)	48	029		110510709463		C3061
POINT (-98.568301 29.207301)	48	029		110510709472		C3061
POINT (-98.656463 29.736238)	48	029		110510710769		C3061
POINT (-98.713326 29.601331)	48	029		110510711326		C3061
POINT (-98.715598 29.603085)	48	029		110510711347		C3061
POINT (-98.668403 29.524994)	48	029		110510726125		C3061
POINT (-98.660705 29.469792)	48	029		110510733157		C3061
POINT (-98.651025 29.732025)	48	029		110510735034		C3061
POINT (-98.62172 29.423815)	48	029		110510736096		C3061
POINT (-98.79304 29.497752)	48	029		110510744673		C3061
POINT (-98.315218 29.547918)	48	029		110510776460		C3061
POINT (-98.445575 29.664855)	48	029		110510776783		C3061
POINT (-98.433962 29.667788)	48	029		110510776795		C3061
POINT (-98.434402 29.670794)	48	029		110510776798		C3061
POINT (-98.409081 29.698128)	48	029		110510776872		C3061
POINT (-98.405333 29.701714)	48	029		110510776876		C3061
POINT (-98.573049 29.576375)	48	029		110510804627		C3061
POINT (-98.576984 29.574313)	48	029		110510804807		C3061
POINT (-98.578013 29.574313)	48	029		110510804843		C3061
POINT (-98.583471 29.574289)	48	029		110510804954		C3061
POINT (-98.571208 29.568456)	48	029		110510808154		C3061
POINT (-98.441489 29.670317)	48	029		110510809822		C3061
POINT (-98.455819 29.568251)	48	029		110510812714		C3061
POINT (-98.474193 29.552826)	48	029		110510815634		C3061
POINT (-98.305701 29.532062)	48	029		110510827668		C3061
POINT (-98.307985 29.536579)	48	029		110510827685		C3061
POINT (-98.432052 29.533622)	48	029		110510839476		C3061
POINT (-98.358285 29.522946)	48	029		110510844022		C3061
POINT (-98.354713 29.523119)	48	029		110510920172		C3061
POINT (-98.459751 29.167659)	48	029		110510945698		C3061
POINT (-98.53467 29.196638)	48	029		110510945712		C3061
POINT (-98.66845 29.570242)	48	029		110510945791		C3061
POINT (-98.663225 29.57247)	48	029		110510945810		C3061
POINT (-98.711621 29.590653)	48	029		110510945887		C3061
POINT (-98.663537 29.582169)	48	029		110511055119		C3061
POINT (-98.709533 29.575753)	48	029		110511152987		C3061
POINT (-98.473354 29.337286)	48	029		110513427733	Stinson Muni Arprt	K2451
POINT (-98.51406 29.417972)	48	029		110513427737	Brackenridge Elem School	K2543
POINT (-98.317095 29.538132)	48	029		1102216685737		C3061
POINT (-98.34338 29.537426)	48	029		1102313618337		C3061
POINT (-98.341544 29.573709)	48	029		1102314542511		C3061
POINT (-98.344053 29.568649)	48	029		1102314542714		C3061
POINT (-98.343287 29.566492)	48	029		1102314543038		C3061
POINT (-98.338449 29.542744)	48	029		1102390131713		C3061
POINT (-98.345106 29.530023)	48	029		1102390132272		C3061
POINT (-98.333755 29.545167)	48	029		1102390132541		C3061
POINT (-98.330945 29.556277)	48	029		1102390132932		C3061
POINT (-98.338439 29.556317)	48	029		1102390133011		C3061
POINT (-98.405451 29.95244)	48	031		110694313516		C3061
POINT (-98.383507 30.311817)	48	031		110694313700		C3061
POINT (-98.397573 30.265205)	48	031		110694315134	Heritage Bond Cul-De-Sac	C3061
POINT (-98.40504 30.031379)	48	031		110694315233		C3061
POINT (-98.402945 30.034834)	48	031		110694315912		C3061
POINT (-98.333262 30.102623)	48	031		110694317510		C3061
POINT (-98.307329 30.101761)	48	031		110694317545		C3061
POINT (-98.347619 30.052406)	48	031		110694318228		C3061
POINT (-98.336765 30.104474)	48	031		110694319629		C3061
POINT (-98.404806 30.032196)	48	031		110694319935		C3061
POINT (-98.420967 30.092557)	48	031		110694320632		C3061
POINT (-98.418605 29.994318)	48	031		110694321483		C3061
POINT (-98.317627 30.028445)	48	031		110694321494		C3061
POINT (-98.408497 30.272459)	48	031		110694322696		C3061
POINT (-98.401235 30.092822)	48	031		110694322892		C3061
POINT (-98.450391 30.080169)	48	031		110694322941		C3061
POINT (-98.461668 30.101938)	48	031		110694322955		C3061
POINT (-98.487059 30.1118)	48	031		110694322977		C3061
POINT (-98.498608 30.10466)	48	031		110694323722		C3061
POINT (-98.512215 30.110432)	48	031		110694323735		C3061
POINT (-98.394968 30.278008)	48	031		110694325449		C3061
POINT (-98.396268 30.275311)	48	031		110694325455		C3061
POINT (-98.399351 30.275357)	48	031		110694325459		C3061
POINT (-98.400137 30.2781)	48	031		110694325465		C3061
POINT (-98.398397 30.263939)	48	031		1102216557463	Oak Cir Cul-De-Sac	C3061
POINT (-98.398325 30.264829)	48	031		1102216558636	Oak Moss Cul-De-Sac	C3061
POINT (-98.397449 30.264263)	48	031		1102216565392	Heritage Pt Cul-De-Sac	C3061
POINT (-98.40853 30.273155)	48	031		1102216623799	Yo Dr Cul-De-Sac	C3061
POINT (-98.406039 30.273495)	48	031		1102315627175		C3061
POINT (-98.406037 30.272935)	48	031		1102315627197		C3061
POINT (-98.406034 30.272372)	48	031		1102315628483		C3061
POINT (-97.725011 31.887651)	48	035		110235610408		C3061
POINT (-97.649747 31.923101)	48	035		110235610638		C3061
POINT (-97.682849 31.913461)	48	035		110235652151		C3061
POINT (-97.559581 32.028516)	48	035		110235660576		C3061
POINT (-97.39922 31.888406)	48	035		110235661180		C3061
POINT (-97.587405 31.77345)	48	035		110235664592		C3061
POINT (-97.967581 31.977552)	48	035		110235667161		C3061
POINT (-97.988547 32.012414)	48	035		110235669686		C3061
POINT (-97.703457 31.90009)	48	035		110235669778		C3061
POINT (-97.831737 31.971699)	48	035		110235673320		C3061
POINT (-97.827603 31.968516)	48	035		110235673332		C3061
POINT (-97.753153 31.959958)	48	035		110235685787		C3061
POINT (-97.504835 32.104242)	48	035		110235688166		C3061
POINT (-97.745154 31.963911)	48	035		110235690226		C3061
POINT (-97.589043 31.776951)	48	035		110236378145	Hospital	K1231
POINT (-97.589933 31.789412)	48	035		110236378152	High Schl	K2543
POINT (-97.415614 31.962178)	48	035		110236378179	Cedron Creek Park	K2190
POINT (-97.394129 31.896214)	48	035		110236378180	Walling Bend Park	K2190
POINT (-97.569825 31.786994)	48	035		110236378181	City Park	K2190
POINT (-97.582204 31.782449)	48	035		110236378182	Dahl Park	K2190
POINT (-97.37716 31.862867)	48	035		110236378183	Soldiers Bluff Park	K2190
POINT (-94.160217 33.485227)	48	037		110236502003		C3061
POINT (-94.11786 33.421706)	48	037		110236502184		C3061
POINT (-94.167243 33.483772)	48	037		110236502234		C3061
POINT (-94.110183 33.426561)	48	037		110236502512		C3061
POINT (-94.111672 33.42918)	48	037		110236502517		C3061
POINT (-94.108977 33.422915)	48	037		110236502553		C3061
POINT (-94.171648 33.401429)	48	037		110236506641		C3061
POINT (-94.142032 33.491242)	48	037		110236509350		C3061
POINT (-94.116574 33.428485)	48	037		110236513706		C3061
POINT (-94.409462 33.47044)	48	037		110236527918		C3061
POINT (-94.086669 33.493879)	48	037		110236531245		C3061
POINT (-94.134403 33.491895)	48	037		110236531485		C3061
POINT (-94.421811 33.447114)	48	037		110236531503		C3061
POINT (-94.121699 33.493432)	48	037		110236531627		C3061
POINT (-94.145248 33.490081)	48	037		110236560831		C3061
POINT (-94.150402 33.49684)	48	037		110236580539		C3061
POINT (-94.108439 33.46163)	48	037		110236608903		C3061
POINT (-94.162388 33.48743)	48	037		110236612921		C3061
POINT (-94.149247 33.502043)	48	037		110236619487		C3061
POINT (-94.128847 33.420316)	48	037		110236622044		C3061
POINT (-94.10736 33.482812)	48	037		110236622551		C3061
POINT (-94.166525 33.489303)	48	037		110236623929		C3061
POINT (-94.166568 33.487358)	48	037		110236623943		C3061
POINT (-94.099343 33.423319)	48	037		110236624906		C3061
POINT (-94.098714 33.423854)	48	037		110236624912		C3061
POINT (-94.115551 33.430836)	48	037		110236625027		C3061
POINT (-94.117561 33.421863)	48	037		110236626579		C3061
POINT (-94.166618 33.48576)	48	037		110236627148		C3061
POINT (-94.141118 33.500172)	48	037		110236629270		C3061
POINT (-94.146166 33.504849)	48	037		110236629312		C3061
POINT (-94.091554 33.493526)	48	037		110236630734		C3061
POINT (-94.12912 33.350063)	48	037		110236631627		C3061
POINT (-94.284525 33.373694)	48	037		110236632801		C3061
POINT (-94.075567 33.329776)	48	037		110236633196		C3061
POINT (-94.12375 33.374195)	48	037		110236633569		C3061
POINT (-94.157123 33.481471)	48	037		110236636001		C3061
POINT (-94.161 33.486962)	48	037		110236636071		C3061
POINT (-94.27885 33.481876)	48	037		110236636838		C3061
POINT (-94.095977 33.315596)	48	037		110236644638		C3061
POINT (-94.094038 33.305224)	48	037		110236659741		C3061
POINT (-94.309678 33.463739)	48	037		110237222953	Health Clinic	K1231
POINT (-94.093534 33.499488)	48	037		110237223066	Shilling Arprt	K2451
POINT (-94.251651 33.289687)	48	037		110237223099	Kelly Creek Park	K2190
POINT (-94.347164 33.266269)	48	037		110237223100	Malden Lake Park	K2190
POINT (-94.330743 33.29088)	48	037		110237223101	Herron Creek Park	K2190
POINT (-94.053882 33.49492)	48	037		1102165935203		C3061
POINT (-94.054857 33.496705)	48	037		1102165935310		C3061
POINT (-94.051794 33.496029)	48	037		1102165935405		C3061
POINT (-94.048517 33.495494)	48	037		1102165935595		C3061
POINT (-94.135019 33.483327)	48	037		1102165936010		C3061
POINT (-94.143373 33.477237)	48	037		1102165936417		C3061
POINT (-94.141426 33.477131)	48	037		1102165936508		C3061
POINT (-94.142387 33.475613)	48	037		1102165936551		C3061
POINT (-94.140566 33.475782)	48	037		1102165936583		C3061
POINT (-94.134568 33.471847)	48	037		1102165937591		C3061
POINT (-95.23277 29.378241)	48	039		110287545063		C3061
POINT (-95.231852 29.37839)	48	039		110287545821		C3061
POINT (-95.439056 29.060937)	48	039		110287548434		C3061
POINT (-95.43585 29.061532)	48	039		110287549641		C3061
POINT (-95.352091 29.569177)	48	039		110287550561		C3061
POINT (-95.351231 29.569201)	48	039		110287550570		C3061
POINT (-95.353006 29.57011)	48	039		110287550574		C3061
POINT (-95.35212 29.570139)	48	039		110287550580		C3061
POINT (-95.35126 29.570161)	48	039		110287550584		C3061
POINT (-95.35323 29.56809)	48	039		110287550593		C3061
POINT (-95.438756 29.058453)	48	039		110287552340		C3061
POINT (-95.267035 29.562208)	48	039		110287555189		C3061
POINT (-95.264399 29.562505)	48	039		110287555220		C3061
POINT (-95.479337 29.051547)	48	039		110287556041		C3061
POINT (-95.383441 29.574853)	48	039		110287557327		C3061
POINT (-95.405154 29.044119)	48	039		110287557354		C3061
POINT (-95.405096 29.043227)	48	039		110287557362		C3061
POINT (-95.357861 29.539024)	48	039		110287559473		C3061
POINT (-95.354106 29.535379)	48	039		110287559550		C3061
POINT (-95.355841 29.535122)	48	039		110287559570		C3061
POINT (-95.356789 29.535306)	48	039		110287559574		C3061
POINT (-95.358494 29.534829)	48	039		110287559580		C3061
POINT (-95.352395 29.538467)	48	039		110287559589		C3061
POINT (-95.353278 29.540071)	48	039		110287559593		C3061
POINT (-95.352352 29.537665)	48	039		110287559610		C3061
POINT (-95.352361 29.536296)	48	039		110287559623		C3061
POINT (-95.352252 29.535563)	48	039		110287559636		C3061
POINT (-95.357114 29.547538)	48	039		110287559645		C3061
POINT (-95.359179 29.547783)	48	039		110287559649		C3061
POINT (-95.35713 29.545884)	48	039		110287559655		C3061
POINT (-95.362961 29.541094)	48	039		110287559679		C3061
POINT (-95.368199 29.543304)	48	039		110287559695		C3061
POINT (-95.365647 29.543336)	48	039		110287559703		C3061
POINT (-95.36913 29.543772)	48	039		110287559716		C3061
POINT (-95.356789 29.548816)	48	039		110287559749		C3061
POINT (-95.377591 29.550547)	48	039		110287559829		C3061
POINT (-95.427406 29.146852)	48	039		110287560444		C3061
POINT (-95.380137 29.550825)	48	039		110287561443		C3061
POINT (-95.38043 29.550548)	48	039		110287561447		C3061
POINT (-95.376573 29.55206)	48	039		110287561478		C3061
POINT (-95.375932 29.552674)	48	039		110287561483		C3061
POINT (-95.382866 29.547721)	48	039		110287561513		C3061
POINT (-95.38363 29.546066)	48	039		110287561534		C3061
POINT (-95.41905 29.139372)	48	039		110287563187		C3061
POINT (-95.272181 29.589527)	48	039		110287563739		C3061
POINT (-95.273092 29.588995)	48	039		110287563742		C3061
POINT (-95.269957 29.407759)	48	039		110287564222		C3061
POINT (-95.568909 29.053374)	48	039		110287566043		C3061
POINT (-95.365532 29.562997)	48	039		110287566501		C3061
POINT (-95.365551 29.563819)	48	039		110287566510		C3061
POINT (-95.36558 29.564655)	48	039		110287566518		C3061
POINT (-95.365599 29.565458)	48	039		110287566526		C3061
POINT (-95.37794 29.583182)	48	039		110287566623		C3061
POINT (-95.374499 29.583862)	48	039		110287566638		C3061
POINT (-95.376347 29.583704)	48	039		110287566644		C3061
POINT (-95.377288 29.584854)	48	039		110287566647		C3061
POINT (-95.364996 29.585043)	48	039		110287566654		C3061
POINT (-95.365211 29.582221)	48	039		110287566665		C3061
POINT (-95.363226 29.582005)	48	039		110287566673		C3061
POINT (-95.383532 29.571568)	48	039		110287566712		C3061
POINT (-95.37802 29.547652)	48	039		110287566746		C3061
POINT (-95.373869 29.547462)	48	039		110287566752		C3061
POINT (-95.377021 29.54748)	48	039		110287566768		C3061
POINT (-95.375329 29.546678)	48	039		110287566774		C3061
POINT (-95.383632 29.545103)	48	039		110287566787		C3061
POINT (-95.382152 29.544691)	48	039		110287566793		C3061
POINT (-95.383481 29.542225)	48	039		110287566814		C3061
POINT (-95.381644 29.545131)	48	039		110287566819		C3061
POINT (-95.330186 29.585165)	48	039		110287567104		C3061
POINT (-95.440003 29.062837)	48	039		110287567434		C3061
POINT (-95.435794 29.059312)	48	039		110287567507		C3061
POINT (-95.438841 29.059331)	48	039		110287567943		C3061
POINT (-95.437188 29.055926)	48	039		110287567976		C3061
POINT (-95.437589 29.056882)	48	039		110287567982		C3061
POINT (-95.275731 29.320239)	48	039		110287568952		C3061
POINT (-95.217206 29.381512)	48	039		110287570244		C3061
POINT (-95.376668 29.553064)	48	039		110287571586		C3061
POINT (-95.276236 29.397909)	48	039		110287571641		C3061
POINT (-95.47041 29.067512)	48	039		110287571736		C3061
POINT (-95.44977 29.065736)	48	039		110287571797		C3061
POINT (-95.449823 29.064858)	48	039		110287571807		C3061
POINT (-95.449321 29.064026)	48	039		110287571812		C3061
POINT (-95.447547 29.064425)	48	039		110287571817		C3061
POINT (-95.446621 29.064363)	48	039		110287571824		C3061
POINT (-95.447664 29.065207)	48	039		110287571829		C3061
POINT (-95.454822 29.052029)	48	039		110287571913		C3061
POINT (-95.454654 29.051199)	48	039		110287571920		C3061
POINT (-95.435793 29.062271)	48	039		110287586025		C3061
POINT (-95.351028 29.537792)	48	039		110287591342		C3061
POINT (-95.634413 29.169326)	48	039		110287593622		C3061
POINT (-95.633219 29.168382)	48	039		110287593674		C3061
POINT (-95.630599 29.168605)	48	039		110287593690		C3061
POINT (-95.632714 29.16765)	48	039		110287593697		C3061
POINT (-95.632219 29.166898)	48	039		110287593713		C3061
POINT (-95.631623 29.166091)	48	039		110287593725		C3061
POINT (-95.628485 29.167242)	48	039		110287593826		C3061
POINT (-95.611506 29.159065)	48	039		110287594677		C3061
POINT (-95.42186 29.210117)	48	039		110287609892		C3061
POINT (-95.358503 29.541726)	48	039		110287618594		C3061
POINT (-95.365026 29.553372)	48	039		110287622587		C3061
POINT (-95.358243 29.546735)	48	039		110287622694		C3061
POINT (-95.275419 29.399165)	48	039		110287624396		C3061
POINT (-95.416668 29.160911)	48	039		110287625315		C3061
POINT (-95.415783 29.160918)	48	039		110287625323		C3061
POINT (-95.359971 29.577357)	48	039		110287625651		C3061
POINT (-95.360395 29.549782)	48	039		110287633232		C3061
POINT (-95.359599 29.549393)	48	039		110287633679		C3061
POINT (-95.642979 29.137951)	48	039		110287640139		C3061
POINT (-95.641889 29.137963)	48	039		110287640146		C3061
POINT (-95.587736 28.998031)	48	039		110287643139		C3061
POINT (-95.382642 29.57487)	48	039		110287643343		C3061
POINT (-95.374452 29.57522)	48	039		110287643486		C3061
POINT (-95.377556 29.546682)	48	039		110287646978		C3061
POINT (-95.378245 29.547377)	48	039		110287646983		C3061
POINT (-95.376043 29.545808)	48	039		110287646986		C3061
POINT (-95.370373 29.553049)	48	039		110287647153		C3061
POINT (-95.373704 29.552576)	48	039		110287647157		C3061
POINT (-95.368412 29.560102)	48	039		110287647179		C3061
POINT (-95.382346 29.551364)	48	039		110287649311		C3061
POINT (-95.380629 29.551908)	48	039		110287649395		C3061
POINT (-95.437784 29.059763)	48	039		110287675514		C3061
POINT (-95.328584 28.935803)	48	039		110288462575	Maritime	K1225
POINT (-95.295529 28.93695)	48	039		110288462576	Military	K1225
POINT (-95.267008 29.539913)	48	039		110288462586	Pearland High School	K2543
POINT (-95.407394 29.044187)	48	039		110288462587	Madge Griffith Elem School	K2543
POINT (-95.282525 29.587485)	48	039		110288462608	Resurrection Cmtry	K2582
POINT (-95.449957 29.063855)	48	039		1102231316860		C3061
POINT (-95.450893 29.063561)	48	039		1102231319900		C3061
POINT (-95.448968 29.069078)	48	039		1102231853605		C3061
POINT (-95.450956 29.069576)	48	039		1102231856818		C3061
POINT (-95.44932 29.070129)	48	039		1102231860175		C3061
POINT (-95.450922 29.070519)	48	039		1102231862184		C3061
POINT (-96.280839 30.546191)	48	041		110739288084		C3061
POINT (-96.310147 30.591181)	48	041		110739288484		C3061
POINT (-96.309964 30.584553)	48	041		110739288495		C3061
POINT (-96.313516 30.584006)	48	041		110739288498		C3061
POINT (-96.312961 30.583406)	48	041		110739288501		C3061
POINT (-96.310384 30.584258)	48	041		110739288517		C3061
POINT (-96.310616 30.583096)	48	041		110739288521		C3061
POINT (-96.309857 30.583606)	48	041		110739288528		C3061
POINT (-96.308064 30.580905)	48	041		110739288530		C3061
POINT (-96.307393 30.581501)	48	041		110739288532		C3061
POINT (-96.296198 30.567051)	48	041		110739288594		C3061
POINT (-96.273237 30.530855)	48	041		110739289152		C3061
POINT (-96.306662 30.582207)	48	041		110739289460		C3061
POINT (-96.275856 30.533069)	48	041		110739289986		C3061
POINT (-96.295129 30.569436)	48	041		110739290159		C3061
POINT (-96.273318 30.529255)	48	041		110739290324		C3061
POINT (-96.301981 30.576224)	48	041		110739291089		C3061
POINT (-96.281143 30.547813)	48	041		110739291937		C3061
POINT (-96.296725 30.572961)	48	041		110739292711		C3061
POINT (-96.293149 30.575633)	48	041		110739292716		C3061
POINT (-96.299724 30.571476)	48	041		110739292738		C3061
POINT (-96.325923 30.673081)	48	041		110739293451		C3061
POINT (-96.326757 30.673392)	48	041		110739293495		C3061
POINT (-96.351142 30.589135)	48	041		110739293545		C3061
POINT (-96.291194 30.573996)	48	041		110739294302		C3061
POINT (-96.292089 30.566744)	48	041		110739294462		C3061
POINT (-96.273306 30.602165)	48	041		110739295256		C3061
POINT (-96.220043 30.722519)	48	041		110739295998		C3061
POINT (-96.292488 30.575047)	48	041		110739296847		C3061
POINT (-96.29185 30.574549)	48	041		110739296857		C3061
POINT (-96.291404 30.575366)	48	041		110739296863		C3061
POINT (-96.327295 30.674)	48	041		110739296920		C3061
POINT (-96.327804 30.674643)	48	041		110739296922		C3061
POINT (-96.328419 30.676879)	48	041		110739296925		C3061
POINT (-96.279584 30.536417)	48	041		110739296952		C3061
POINT (-96.292925 30.679438)	48	041		110739296970		C3061
POINT (-96.293673 30.678774)	48	041		110739296978		C3061
POINT (-96.296256 30.678122)	48	041		110739296981		C3061
POINT (-96.291667 30.677772)	48	041		110739296984		C3061
POINT (-96.290153 30.676208)	48	041		110739296989		C3061
POINT (-96.289515 30.675711)	48	041		110739297617		C3061
POINT (-96.388323 30.718818)	48	041		110739298093		C3061
POINT (-96.387381 30.71845)	48	041		110739298100		C3061
POINT (-96.389253 30.719113)	48	041		110739298116		C3061
POINT (-96.293614 30.566273)	48	041		110739298529		C3061
POINT (-96.289898 30.538291)	48	041		110739298577		C3061
POINT (-96.299643 30.573955)	48	041		110739298812		C3061
POINT (-96.276982 30.588262)	48	041		110739300400		C3061
POINT (-96.286519 30.535202)	48	041		110739300404		C3061
POINT (-96.572964 30.676932)	48	041		110740109475	Curtis Sky Ranch Airfield	K2451
POINT (-96.53756 30.652589)	48	041		110740109476	Varisco Airfield	K2451
POINT (-96.332909 30.706131)	48	041		110740109477	Coulter Field Arprt	K2451
POINT (-103.607487 29.318436)	48	043		110237447482		C3061
POINT (-103.548262 29.343355)	48	043		110237490528		C3061
POINT (-103.546656 29.342409)	48	043		110237490832		C3061
POINT (-103.213774 29.318151)	48	043		110237547470		C3061
POINT (-103.23288 30.200478)	48	043		110237562338		C3061
POINT (-103.583879 30.236987)	48	043		110237613921		C3061
POINT (-103.657905 30.367106)	48	043		110239064684	Brewster Memorial Hosp	K1231
POINT (-103.644798 30.364675)	48	043		110239064686	Sul Ross State Univ	K2543
POINT (-103.665699 30.371862)	48	043		110239064687	Alpine High School	K2543
POINT (-103.664406 30.362352)	48	043		110239064688	Alpine Elem School	K2543
POINT (-103.668915 30.356808)	48	043		110239064689	Alpine Jr HS	K2543
POINT (-103.758688 30.411551)	48	043		110239064695	Alpine-Casparis Municipal Arprt	K2451
POINT (-103.65947 30.354518)	48	043		110239064711	Baines Park	K2190
POINT (-101.450403 34.555392)	48	045		110289375658		C3061
POINT (-98.160799 27.225574)	48	047		110239504595		C3061
POINT (-98.152451 27.231817)	48	047		110239506992		C3061
POINT (-98.146588 27.214125)	48	047		110239735942	Brooks County Hosp	K1231
POINT (-98.152797 27.232857)	48	047		110239735943	Falfurrias High School	K2543
POINT (-98.150512 27.221358)	48	047		110239735944	Falfurrias Jr HS	K2543
POINT (-98.143815 27.22379)	48	047		110239735945	Falfurrias Elem School	K2543
POINT (-98.146268 27.222428)	48	047		110239735946	Lasater Elem School	K2543
POINT (-98.122454 27.21438)	48	047		110239735952	Brooks County Arprt	K2451
POINT (-98.143876 27.225375)	48	047		110239735953	Brooks County Courthouse	K2165
POINT (-98.138494 27.233651)	48	047		110239735954	Municipal Golf Course	K2561
POINT (-98.141214 27.233178)	48	047		110239735977	Industrial Park	K2190
POINT (-98.14226 27.229964)	48	047		110239735978	Municipal Pavilion and Park	K2190
POINT (-98.954512 31.687975)	48	049		110474740613		C3061
POINT (-98.952191 31.684644)	48	049		110474740625		C3061
POINT (-99.148951 31.70704)	48	049		110474741728		C3061
POINT (-99.137356 31.710272)	48	049		110474757150		C3061
POINT (-98.9871 31.68506)	48	049		110474757617		C3061
POINT (-98.985078 31.686464)	48	049		110474757620		C3061
POINT (-98.984373 31.687109)	48	049		110474757623		C3061
POINT (-98.987333 31.690938)	48	049		110474757626		C3061
POINT (-98.966927 31.693728)	48	049		110474757637		C3061
POINT (-98.967405 31.69308)	48	049		110474757640		C3061
POINT (-98.959082 31.692174)	48	049		110474757643		C3061
POINT (-98.966157 31.68029)	48	049		110474757650		C3061
POINT (-98.954015 31.682568)	48	049		110474757656		C3061
POINT (-98.953837 31.680844)	48	049		110474757659		C3061
POINT (-98.952626 31.679712)	48	049		110474757662		C3061
POINT (-98.952245 31.680665)	48	049		110474757665		C3061
POINT (-98.974247 31.677192)	48	049		110474757674		C3061
POINT (-98.970339 31.679797)	48	049		110474757681		C3061
POINT (-98.955789 31.67629)	48	049		110474757696		C3061
POINT (-99.005709 31.718079)	48	049		110474758695		C3061
POINT (-98.988669 31.68593)	48	049		110474758929		C3061
POINT (-98.989696 31.686773)	48	049		110474758932		C3061
POINT (-98.990441 31.687778)	48	049		110474758935		C3061
POINT (-98.994042 31.688696)	48	049		110474758938		C3061
POINT (-98.990823 31.688711)	48	049		110474758941		C3061
POINT (-98.992809 31.689486)	48	049		110474758943		C3061
POINT (-98.991707 31.690022)	48	049		110474758946		C3061
POINT (-98.990755 31.687735)	48	049		110474758958		C3061
POINT (-98.953748 31.685917)	48	049		110474758982		C3061
POINT (-98.954445 31.68286)	48	049		110474758987		C3061
POINT (-98.955979 31.673411)	48	049		110474758996		C3061
POINT (-98.960223 31.66437)	48	049		110474759033		C3061
POINT (-98.965298 31.664349)	48	049		110474759036		C3061
POINT (-98.962602 31.664368)	48	049		110474759039		C3061
POINT (-98.961453 31.664381)	48	049		110474759042		C3061
POINT (-98.952895 31.667655)	48	049		110474759047		C3061
POINT (-98.966749 31.681786)	48	049		110474759085		C3061
POINT (-99.005036 31.679164)	48	049		110474767323		C3061
